链接,赞,转发,评论,时间,内容概要
http://m.weibo.com/1241679004/Du3oAA1C6,1210,25,267,05月05日 04:26?来自iPhone 6,我们的祖先是在树上生活的，到现在我们把爬树的本领都忘了[微笑][微笑]
http://m.weibo.com/1241679004/Du2mB4zC2,2221,675,481,05月05日 01:48?来自iPhone 6,70后，80后与90后的区别[笑cry][笑cry]
http://m.weibo.com/1241679004/Du2l5nJkW,5397,144,1555,05月05日 01:45?来自iPhone 6,[熊猫][熊猫]
http://m.weibo.com/1241679004/DtUUqCc0V,2112,128,703,05月04日 06:50?来自iPhone 6,在美国都没吃过正宗的兰州拉面[失望][失望]，这里的拉面里的牛肉都不是卤牛肉做熟了切片，而是好像生牛肉切片后再煮熟的，难以下咽[失望][失望]
http://m.weibo.com/1241679004/DtTIx29FE,1455,140,228,05月04日 03:48?来自iPhone 6,位于亚特兰大的乔治亚州水族馆，老实说作为资深吃货，看到这么多肥美的鱼，我的确有很不好的想法[黑线][黑线]……这里有很多金枪鱼，我想日本人见到它们一定会很高兴[噢耶][噢耶]..这个城市曾举办1996年夏季奥运会。离这里不远是美国知名旅游风景区大烟山国家公园.....相邻夏洛特城据说也很不错....
http://m.weibo.com/1241679004/DtSqV4DZc,2339,129,746,05月04日 00:32?来自iPhone 6,让人惊艳的坦桑尼亚美女，她们最理想的结婚对象是中国男人[爱你][爱你]
http://m.weibo.com/1241679004/DtSlRA6fk,1700,68,282,05月04日 00:19?来自iPhone 6,味增汤[馋嘴][馋嘴]
http://m.weibo.com/1241679004/DtQHup1VM,2876,141,490,05月03日 20:07?来自iPhone 6,女人不漂亮，男人没有钱，都是可以被原谅的事情……[失望][失望]
http://m.weibo.com/1241679004/DtQGWovFP,1061,661,184,05月03日 20:06?来自iPhone 6,#哪个专业容易找工作#[doge]大学毕业后，各专业的就业前途，想想都可怕……[笑cry]
http://m.weibo.com/1241679004/DtMdGs8Ar,2685,2045,347,05月03日 08:43?来自微博搜索,这真是我见过最喜感的捕鼠器[笑cry][笑cry][笑cry]
http://m.weibo.com/1241679004/DtKPB2kEu,2758,249,526,05月03日 05:10?来自iPhone 6,八成小学生希望做网红，一些家长还为子女报了网红培训班[吃惊][吃惊]....我想说这些人是只见过贼吃肉，没见过贼挨打。踏踏实实学真本事才是自己的，做网红昙花一现没有用.....
http://m.weibo.com/1241679004/DtKj6E1tg,1065,113,238,05月03日 03:50?来自iPhone 6,鲥鱼跟河豚，刀鱼一起并称长江三鲜。现已濒危，不准捕捞。现在中国市场上的鲥鱼应该都是从美国引进鱼卵，之后在中国繁殖饲养的。卖300-1000人民币一斤，据说味道跟长江鲥鱼差不多。鲥鱼在美国叫做：shad，南洋一带也有长尾鲥卖[拍照][拍照]
http://m.weibo.com/1241679004/DtJXXxBU9,2028,60,508,05月03日 02:58?来自iPhone 6,别的地方贵得要死的枇杷，这里才卖5美刀一袋。昨天看的一篇文章，说是中国几千元一斤的鲥鱼，在美国卖2美刀一磅，因为这个鱼美国人都不知道怎么吃....[黑线][黑线]
http://m.weibo.com/1241679004/DtJjcuofJ,2157,40,594,05月03日 01:18?来自iPhone 6,九孔藕[相爱][相爱]
http://m.weibo.com/1241679004/DtJ0R8Pe1,654,234,912,05月03日 00:33?来自iPhone 6,【网爆一中年妇女放任孩子在飞机地板上小便】据网友 @开封高材生 爆料：4月30日郑州飞往北京的航班快降落时，邻座的小女孩嚷嚷要上厕所。同行的中年妇女直接脱下小女孩的裤子，然后就蹲在座位下面开始哗啦啦的尿了，在地毯上留下一滩尿迹。空姐无语……By光明网女孩奶奶让孩子飞机地板上小便遭曝光
http://m.weibo.com/1241679004/DtHsPyMAj,1506,367,327,05月02日 20:36?来自iPhone 6,我曾经跨过山和大海，也穿过人山人海~~~昨天网络上传的很火的视频，不到长城非好汉，上了长城一身汗。[doge]这不是来爬长城来了，这特么是来长城散步来了~~[笑cry]秒拍视频
http://m.weibo.com/1241679004/DtHaKcBEB,1957,54,586,05月02日 19:52?来自iPhone 6,我真的非常希望特朗普当选，我不喜欢希拉里。
http://m.weibo.com/1241679004/DtDAxrLUP,798,68,235,05月02日 10:44?来自iPhone 6,川普加州演讲遭遇多人抗议，川普被迫从酒店后门翻墙进入会场[阴险][阴险]。。在这之前一名叫凯蒂.约翰逊（katie.johnson)的女子指控川普在她13岁时强奸她，并强迫她做性奴。川普及其律师否认了该女子的指控。并认为这个指控是出于政治目的，而这个女子是梦想因此一夜成名[噢耶][噢耶]
http://m.weibo.com/1241679004/DtDfWDbyJ,2783,103,632,05月02日 09:53?来自iPhone 6,想起我以前写的文章：我母亲对我说，要想改变命运，唯一的选择就是努力读书，因此我一直保持自己的成绩名列前茅。。。对农民子弟而言，读书是唯一的出路……
http://m.weibo.com/1241679004/DtC8gx8or,1200,145,288,05月02日 07:02?来自iPhone 6,川普加州演讲遭遇多人抗议，川普被迫从酒店后门翻墙进入会场[阴险][阴险]。。在这之前一名叫凯蒂.约翰逊（katie.johnson)的女子指控川普在她13岁时强奸她，并强迫她做性奴。川普及其律师否认了该女子的指控。并认为这个指控是出于政治目的，而这个女子是梦想因此一夜成名[噢耶][噢耶]
http://m.weibo.com/1241679004/DtC4QEed0,2658,59,282,05月02日 06:53?来自iPhone 6,贝克汉姆长子布鲁克林上演肌肉诱惑[喵喵][喵喵]
http://m.weibo.com/1241679004/DtA2JDvQB,3121,55,771,05月02日 01:43?来自iPhone 6,我在南卡哥伦比亚市机场买的一餐饭，看起来不太妙啊[眼泪][眼泪]
http://m.weibo.com/1241679004/Dtz4e6XmH,2671,368,860,05月01日 23:14?来自iPhone 6,【TFBOYS成初中考试“新题型”】偶像明星与考试结合在一起，这样的考题你会做吗？近日，湖南省常德市的第一次中考模拟考试中，语文作文题的阅读材料有些出人意料。@TFBOYS组合 TFBOYS成初中考试新题型
http://m.weibo.com/1241679004/DttGhuZea,3503,511,516,05月01日 09:31?来自iPhone 6,肯尼亚焚烧105吨象牙和1.3吨犀牛角，请不要用你的钱去毁灭一个国家---致一些无耻的象牙雕爱好者。“象牙只有长在大象身上才有价值。”---肯尼亚总统。没有买卖就没有杀害....[傻眼][傻眼]
http://m.weibo.com/1241679004/DtqMuoS9r,7768,163,547,05月01日 02:08?来自iPhone 6,如果变性是我唯一的缺点的话，那我的人生堪称“完美”！祝各位五一节快乐！
http://m.weibo.com/1241679004/DtqJDnB8B,9379,395,3367,05月01日 02:01?来自iPhone 6,在这个美丽的松林，必须来个美美的自拍[爱你][爱你]
http://m.weibo.com/1241679004/Dtq12tkhV,2620,31,325,05月01日 00:11?来自iPhone 6,露天理发店和农贸市场的大叔[喵喵][喵喵]
http://m.weibo.com/1241679004/DtpPRhd8G,2516,124,617,04月30日 23:43?来自iPhone 6,南卡哥伦比亚市的临时农贸市场，美国人民的生活，跟中国的南方小镇没有任何区别……前两天还在公园看到一个露天理发店.....
http://m.weibo.com/1241679004/DtppLas4u,2038,69,332,04月30日 22:39?来自iPhone 6,庆祝五一劳动节[爱你][爱你]，别客气了快吃吧[害羞][害羞]
http://m.weibo.com/1241679004/DtjTtrODy,1787,28,294,04月30日 08:36?来自iPhone 6,这一对兔子灯好可爱[馋嘴][馋嘴]，手里提的兜子就是放蜡烛的地方[爱你][爱你]
http://m.weibo.com/1241679004/Dtjqqcd1R,3425,551,226,04月30日 07:24?来自iPhone 6,这位同学说得好对，马上就五一了，给自己买个地球仪吧。世界那么大，你不但可以看看，还可以转转[哈哈][哈哈]。。
http://m.weibo.com/1241679004/DtjdCahzp,3081,78,393,04月30日 06:53?来自iPhone 6,大理三月好风光哦，蝴蝶泉边好梳妆。蝴蝶飞来采花蜜哦，阿妹梳头为哪桩？
http://m.weibo.com/1241679004/DtiN918VU,1594,29,700,04月30日 05:48?来自iPhone 6,远处的是坟墓吗？请同学们鉴定鉴定，难道说是蒙古人民到了这里，住不惯高大上的美帝建筑，自己修了几个蒙古包住着？
http://m.weibo.com/1241679004/Dtiya16vm,2035,81,236,04月30日 05:11?来自iPhone 6,可爱的水獭，刚才我在这河里发现一只[噢耶][噢耶]。图四为两个闯入者划船经过这里……
http://m.weibo.com/1241679004/Dthm1D3cJ,3478,130,1013,04月30日 02:08?来自iPhone 6,我感觉不管在中国在美国，还是住二三线城市最幸福[可爱][可爱]
http://m.weibo.com/1241679004/Dth7osCXX,1596,68,276,04月30日 01:32?来自iPhone 6,《诗经.小雅.采薇》：采薇采薇，薇亦作止。曰归曰归，岁亦莫止。靡室靡家，猃狁之故。不遑启居，猃狁之故。这里的“薇”指的就是它哦：“野豌钱儿”[爱你][爱你]
http://m.weibo.com/1241679004/Dth2Knifa,1128,6,147,04月30日 01:20?来自iPhone 6,野豌钱儿[给劲][给劲]
http://m.weibo.com/1241679004/Dtg5S9aUR,2047,53,929,04月29日 22:55?来自iPhone 6,美帝的铁路，既然跟中国的铁路一样[傻眼][傻眼]
http://m.weibo.com/1241679004/DteNM4srO,1145,86,475,04月29日 19:38?来自iPhone 6,中日像夫妻，关系好但有时也吵架[哈哈][哈哈]
http://m.weibo.com/1241679004/DtbmLlLPR,907,52,160,04月29日 10:53?来自iPhone 6,樱桃鼠尾草，名字也好诱惑[色][色]。羞答答的[好爱哦][好爱哦]
http://m.weibo.com/1241679004/Dtb2bsOYa,1318,100,182,04月29日 10:03?来自iPhone 6,樱桃鼠尾草，名字也好诱惑[色][色]。羞答答的[好爱哦][好爱哦]
http://m.weibo.com/1241679004/Dt9Bsz8uj,2360,26,561,04月29日 06:24?来自iPhone 6,Eat in a bar [太开心][太开心]
http://m.weibo.com/1241679004/Dt8ZagKvt,1501,38,301,04月29日 04:50?来自iPhone 6,好乖的粉色小花，满满的少女心[羞嗒嗒][羞嗒嗒]，请问此物芳名@博物杂志[好喜欢][好喜欢]
http://m.weibo.com/1241679004/Dt8Qn6xNZ,1324,28,251,04月29日 04:28?来自iPhone 6,康加里自然保护区里的四脚蛇[好喜欢][好喜欢]
http://m.weibo.com/1241679004/Dt69maGZa,4431,513,555,04月28日 21:37?来自微博 weibo.com,人活着不要太在意他人的看法，因为这只会让你变得跟其他人一样----平凡。
http://m.weibo.com/1241679004/Dt0SOwEkN,3559,61,603,04月28日 08:12?来自iPhone 6,南加州哥伦比亚，我很喜欢这里，觉得没有来错[鼓掌][鼓掌]
http://m.weibo.com/1241679004/DsWf824KK,2614,93,492,04月27日 20:23?来自iPhone 6,别人幸福是因为他们不贪心，我不幸福是因为我太贪心[泪][泪]
http://m.weibo.com/1241679004/DsW6yqrjW,2485,165,608,04月27日 20:02?来自iPhone 6,一个男人35岁，40岁没结婚，人们只会觉得他特别。一个女人超过三十岁没结婚，人们看她时就多了一些怜悯，似乎是很不幸的事情……[睡][睡]
http://m.weibo.com/1241679004/DsQUoCfYc,3864,128,906,04月27日 06:48?来自微博 weibo.com,从小到大一直优秀，却因为大龄未婚而被一票否决，这就是剩女的悲哀[右哼哼][右哼哼]
http://m.weibo.com/1241679004/DsOgVgTMK,3876,67,1144,04月27日 00:06?来自iPhone 6,华丽丽的午饭两菜一汤[好喜欢][好喜欢]
http://m.weibo.com/1241679004/DsNGqnS49,3285,124,1118,04月26日 22:36?来自iPhone 6,京东在干什么？是我手污了吗？[吃惊][吃惊]
http://m.weibo.com/1241679004/DsIpL4tnx,1882,151,565,04月26日 09:11?来自iPhone 6,啃老族又有了新理由[阴险][阴险]
http://m.weibo.com/1241679004/DsIikoQ6V,2718,96,510,04月26日 08:53?来自微博 weibo.com,女人和女人的区别在于：有些人一次婚纱都没披过，有些人却披过好几次婚纱了。。。[失望][失望]
http://m.weibo.com/1241679004/DsHvccB4S,1824,14,344,04月26日 06:52?来自iPhone 6,[坏笑][坏笑]
http://m.weibo.com/1241679004/DsFb3AxW8,1688,138,611,04月26日 00:57?来自iPhone 6,锵锵三人行是要跪舔胡锡进吗？小心舔到马腿上哦[鼓掌][鼓掌]
http://m.weibo.com/1241679004/DsxHW64BL,3375,229,463,04月25日 05:56?来自iPhone 6,阿笨与阿占
http://m.weibo.com/1241679004/Dsw3KFsmq,2583,60,518,04月25日 01:44?来自iPhone 6,重庆市綦江县赶水镇特产[给劲][给劲]
http://m.weibo.com/1241679004/DsuBVxL4i,1049,134,242,04月24日 22:03?来自iPhone 6,【羊驼成餐桌新宠 澳洲人称脖子肉最美味】傲娇神兽羊驼竟然被吃了！据外媒报道，近年来，澳洲各地餐厅纷纷推出"草泥马料理"，现已攀升至70家。澳洲人民称羊驼肉口感介于牛肉与羊肉之间，尤其颈部最美味。羊驼：我给你们当表情包，你们居然要吃我。[笑cry]你敢吃吗？
http://m.weibo.com/1241679004/Dsnkc0cKE,4210,138,638,04月24日 03:30?来自iPhone 6,布鲁克林植物园的樱花[好喜欢][好喜欢]
http://m.weibo.com/1241679004/DsnhovhpE,2207,62,340,04月24日 03:23?来自iPhone 6,布鲁克林植物园的樱花[亲亲][亲亲][色]
http://m.weibo.com/1241679004/DsmPpl4NT,3859,106,451,04月24日 02:14?来自iPhone 6,华尔街的郁金香，如火一般的热情????[太阳]?[太阳]?
http://m.weibo.com/1241679004/DslSw04fc,3380,156,714,04月23日 23:49?来自iPhone 6,武汉公交车上长蘑菇，坐个车还能捞到一碗菜，一举两得[鼓掌][鼓掌]
http://m.weibo.com/1241679004/DslKvfHd7,4173,320,596,04月23日 23:29?来自微博 weibo.com,大城市虽然有更多机会，但是人情冷漠，也让人失去了更多机会。自己活得开心最重要，事业，荣誉，地位，乃至于财富，那总是一场空。
http://m.weibo.com/1241679004/DsjZ9s9mo,1056,87,511,04月23日 19:00?来自微博 weibo.com,不是处女，就不能有幸福吗？在爱情中，女人永远是吃亏的一方，男人就不能为女人着想么，戴了绿帽子又怎么样。上了床又不一定非要结婚，当她发现自己怀孕了，当她不贞的事实摆在那个男友面前，她得到的根本不是心疼，不是理解，而是残忍的抛弃。她就没有幸福的资格吗？[白眼][白眼]http://t.cn/RqNTLl1
http://m.weibo.com/1241679004/DseuuhZ9q,7063,255,1385,04月23日 05:00?来自iPhone 6,她美丽高贵，却长在这荒郊野外[困][困]
http://m.weibo.com/1241679004/DsdvhB8LD,3941,113,804,04月23日 02:29?来自iPhone 6,下午茶[右哼哼][左哼哼]
http://m.weibo.com/1241679004/DscBg7RJE,3091,105,894,04月23日 00:11?来自iPhone 6,刚去院子里拔的蒲公英，要把这杂草一般的东西放进嘴，还是需要勇气[小嘴][小嘴]
http://m.weibo.com/1241679004/DsbVeabGd,3255,35,489,04月22日 22:28?来自iPhone 6,栀子花终于开花乐---才怪，昨天去法拉盛买的，之前那盆伺候得厌烦，扔掉了.....[哼][哼]
http://m.weibo.com/1241679004/Ds65QshRS,8242,413,2961,04月22日 07:38?来自iPhone 6,花太美了[心][心][NO][太阳]
http://m.weibo.com/1241679004/Ds5s6CiUY,2174,205,522,04月22日 06:00?来自iPhone 6,我听说孔庆东是孔子的第73代后人，我想知道孔子对这个事情的态度[噢耶][噢耶]
http://m.weibo.com/1241679004/Ds5ptfpKZ,6401,238,1776,04月22日 05:53?来自iPhone 6,美得不像实力派[求关注][求关注][好喜欢][好喜欢]
http://m.weibo.com/1241679004/Ds4uIu6mN,1944,83,232,04月22日 03:33?来自iPhone 6,舞蹈《丝路花雨》，仙气飘飘..[求关注][求关注]
http://m.weibo.com/1241679004/Ds4dZ3FP9,2175,22,373,04月22日 02:52?来自微博 weibo.com,以前看绝代双骄就觉得这个发型很难看
http://m.weibo.com/1241679004/Ds3UFnFsC,1538,509,562,04月22日 02:05?来自微博 weibo.com,原上海冠生园集团董事长翁懋，在小寨沟旅游期间被猴子扔石块砸死。上海冠生园集团为知名食品企业，生产大白兔奶糖，冠生园月饼等产品......
http://m.weibo.com/1241679004/Ds35OtrM0,1794,33,396,04月21日 23:59?来自iPhone 6,听说蒲公英可以吃，我已经考察过很多院里的蒲公英了，可是看到那么美丽的生灵，我真的下不去手，我更希望它在我的心里变成一首诗....[挖鼻][挖鼻]
http://m.weibo.com/1241679004/Ds33XwULQ,1807,61,744,04月21日 23:55?来自iPhone 6,听说蒲公英可以凉拌吃，吃货果真优雅不起来[挖鼻][挖鼻]
http://m.weibo.com/1241679004/Ds2r7iN1p,2810,85,529,04月21日 22:19?来自iPhone 6,昨天去逛街买回来的多肉植物[好喜欢][好喜欢]
http://m.weibo.com/1241679004/Ds29w3MAA,1138,301,112,04月21日 21:36?来自iPhone 6,美联社4名女记者，花了整整一年、冒着生命危险，揭开了泰国海洋捕捞行业几十年的罪恶，解救了2000多名被虐待奴役的缅甸渔工。这就是今年普利策公共服务类奖的获奖报道，看完非常激动：《你吃的每一条鱼，都可能沾着另一些人的血和泪 | 2015年最牛逼的故事》 你吃的每一条鱼，都可能沾着另一些人的血和泪 | 2015年最牛逼的故事
